3467,938,0.8874812
3467,5234,0.8273781
3467,8580,0.23969638
3467,10311,0.8926432
3467,15932,0.098826945
3467,17039,0.7730407
3467,18721,0.68898374
3467,19608,0.95839953
10311,1855,0.9661598
10311,3467,0.4855094
10311,4584,0.737471
10311,5234,0.13176775
10311,9573,0.59443325
10311,10842,0.7254505
10311,13057,0.8962137
10311,14983,0.28545868
10311,16311,0.89513046
10311,19641,0.07682127
10311,23856,0.9637679
10311,24373,0.20714426
10311,24815,0.14620191
5053,900,0.66773146
5053,1797,0.7106914
5053,2288,0.87413
5053,3097,0.5608648
5053,3387,0.83387643
5053,4473,0.89995533
5053,5347,0.023648977
5053,5741,0.5263545
5053,6095,0.70804864
5053,6377,0.9484774
5053,9125,0.5659848
5053,10236,0.40075773
5053,10428,0.54269445
5053,10598,0.59482193
5053,15160,0.9075321
5053,16149,0.21240515
5053,16742,0.10938281
5053,18236,0.10664809
5053,18550,0.088248014
5053,19298,0.75777924
5053,20512,0.04380685
5053,20596,0.24986225
5053,20614,0.10621333
5053,24372,0.109445214
5053,24560,0.9325838
5053,24732,0.18889791
5053,25103,0.98031056
5053,25272,0.5472117
5053,25397,0.07432473
5347,1659,0.011490822
5347,4823,0.08506054
5347,5053,0.23876369
5347,6865,0.6384944
5347,7690,0.8172481
5347,7927,0.43979776
5347,9125,0.3987108
5347,10269,0.7283918
5347,12972,0.5008558
5347,15160,0.823574
5347,18601,0.12879688
5347,20422,0.106692374
5347,20887,0.049693465
5347,21049,0.4590749
5347,22394,0.12149882
5347,23187,0.93156314
5347,23215,0.4918052
5347,23299,0.22062618
5347,23946,0.032094
5347,24940,0.28719205
15160,5053,0.5316239
15160,5347,0.79592097
15160,20422,0.6813201
15160,22394,0.97405964
19641,340,0.43369097
19641,625,0.40688342
19641,3732,0.6359328
19641,4744,0.49148154
19641,5408,0.22311819
19641,6611,0.7762041
19641,6701,0.8748566
19641,8046,0.32851714
19641,9100,0.7080797
19641,9640,0.23226213
19641,9786,0.6344124
19641,10311,0.15056407
19641,12142,0.9647123
19641,15185,0.6617438
19641,15785,0.5406258
19641,18720,0.6897586
19641,19871,0.6070722
19641,20533,0.44724852
19641,22528,0.38629806
19641,23577,0.72020996
19641,23578,0.57100505
19641,23650,0.33314568
19641,24200,0.45494813
19641,24294,0.41728556
19641,25202,0.025814295
10244,6775,0.12913859
10244,8050,0.8955866
10244,8054,0.29741305
10244,8518,0.9744696
10244,10236,0.33524716
10244,11965,0.027396917
10244,15539,0.33559597
10244,16695,0.77291834
10244,18649,0.71773
10244,19424,0.5207061
10244,21013,0.4270882
10244,22458,0.18109846
10244,22692,0.9119136
10244,23453,0.53220975
18649,8518,0.1531027
18649,10244,0.21989316
18649,15785,0.61972547
18649,16175,0.14346081
16471,17823,0.52433115
17823,16471,0.44501698
14266,393,0.5172755
14266,2486,0.89046335
14266,2950,0.59733814
14266,3174,0.73431605
14266,3442,0.71708286
14266,3594,0.010274708
14266,3854,0.31510502
14266,3928,0.12095773
14266,3938,0.43210036
14266,3940,0.9523827
14266,4744,0.73229676
14266,5108,0.97136253
14266,5219,0.27177435
14266,5231,0.095985234
14266,6031,0.7070041
14266,7351,0.11149722
14266,7505,0.5368418
14266,7602,0.81997633
14266,8719,0.8231794
14266,9523,0.6344416
14266,11622,0.6578935
14266,12499,0.63438183
14266,12692,0.5417857
14266,15252,0.6902124
14266,16021,0.9970134
14266,16262,0.9972599
14266,17157,0.54446983
14266,17627,0.7580678
14266,18623,0.07177514
14266,19060,0.40988094
14266,19526,0.75265056
14266,19739,0.7524241
14266,20123,0.60188353
14266,20433,0.05864972
14266,21867,0.2891847
14266,22075,0.91473407
14266,23722,0.87177026
19739,8917,0.5111728
19739,9573,0.551789
19739,13557,0.22195101
19739,14266,0.76409024
19739,14486,0.08567971
8613,616,0.83030546
8613,744,0.0024320483
8613,2077,0.48154426
8613,4516,0.51037204
8613,5774,0.4075029
8613,9483,0.4253059
8613,10823,0.735627
8613,11176,0.3380137
8613,11605,0.6098129
8613,14005,0.43059963
8613,15004,0.8542433
8613,15553,0.45014948
8613,15815,0.73524827
8613,16084,0.73402447
8613,17933,0.42475057
8613,20002,0.49679726
8613,20101,0.48640925
8613,23482,0.58965725
10823,8613,0.3396005
10823,14005,0.59651554
16259,1357,0.42323577
16259,1728,0.67132366
16259,2753,0.30871564
16259,4126,0.34671164
16259,6668,0.8599273
16259,6826,0.46292937
16259,8580,0.4220302
16259,10040,0.6463744
16259,10352,0.540764
16259,11083,0.98104507
16259,14124,0.32884014
16259,16677,0.9476646
16259,21195,0.7085902
21195,16259,0.11962819
14124,2753,0.2049846
14124,4126,0.9666609
14124,6668,0.8362487
14124,10040,0.86484647
14124,10352,0.32725888
14124,10913,0.1878717
14124,14535,0.22469872
14124,16259,0.61371064
14124,17269,0.70532393
14124,19784,0.4858184
14124,20596,0.9219531
14124,21706,0.7078627
14124,22837,0.5388233
2711,63,0.107152045
2711,107,0.41498786
2711,261,0.50580233
2711,2960,0.99117893
2711,3678,0.058570325
2711,4709,0.36370885
2711,5173,0.13356388
2711,5542,0.8869573
2711,5795,0.5325848
2711,5808,0.24380827
2711,6576,0.8240148
2711,8459,0.94775826
2711,10602,0.48138565
2711,11402,0.24646175
2711,13027,0.15529907
2711,13206,0.3488803
2711,13660,0.37823993
2711,13990,0.6404518
2711,14008,0.7843651
2711,14010,0.9877836
2711,14600,0.84873044
2711,15302,0.17026031
2711,16149,0.5250175
2711,18758,0.453461
2711,20935,0.42651933
2711,21544,0.96635526
2711,22185,0.0026406646
2711,23648,0.33670837
2711,23709,0.60914594
2711,25917,0.046347857
2711,26024,0.118922055
2711,26052,0.054065704
2711,26101,0.5307143
18758,215,0.34357983
18758,2711,0.24693263
18758,5173,0.6176051
18758,5436,0.5053877
18758,6513,0.5093064
18758,10591,0.34531283
18758,16149,0.87911737
18758,23560,0.95670444
16149,63,0.58287764
16149,900,0.003696978
16149,1766,0.3365817
16149,2711,0.56430537
16149,3033,0.23873925
16149,5053,0.111640334
16149,5303,0.0046839714
16149,7384,0.01629579
16149,7443,0.31782168
16149,7769,0.2600832
16149,13277,0.52681375
16149,17267,0.43983805
16149,18758,0.9927704
16149,22185,0.8457924
16149,22416,0.31626362
16149,23709,0.23551315
16149,24372,0.3508895
16149,24560,0.9414033
10795,7051,0.24775636
10795,25851,0.7064474
7051,10114,0.69567424
7051,10658,0.43090004
7051,10795,0.23103881
7051,12131,0.0482347
7051,17173,0.14805299
7051,25851,0.38499874
4847,677,0.85582656
4847,825,0.15050179
4847,2134,0.49324238
4847,2655,0.6834515
4847,4749,0.4372214
4847,5673,0.4088763
4847,6611,0.8803441
4847,6701,0.08039194
4847,7351,0.96382195
4847,10550,0.7135753
4847,11083,0.29203022
4847,12929,0.18126523
4847,13221,0.17371196
4847,14420,0.77740175
4847,17331,0.40402734
4847,17440,0.660497
4847,18488,0.7885707
4847,20851,0.504316
4847,22780,0.9324165
4847,23383,0.83087796
4847,24030,0.6211495
4847,24294,0.6457588
825,677,0.09542608
825,2134,0.78979117
825,4847,0.14978051
825,6611,0.21448666
825,6701,0.8104474
825,11083,0.55316234
825,11786,0.30452818
825,12929,0.14690727
825,14420,0.5121119
825,17331,0.1627366
825,18488,0.7277856
825,22780,0.34997445
825,23383,0.45972693
2134,825,0.86149734
2134,4847,0.017910004
2134,6611,0.3159293
2134,6701,0.43908197
2134,11083,0.29937178
2134,12929,0.3138628
2134,14420,0.919012
2134,17331,0.33215284
2134,18488,0.90857095
2134,22780,0.6733628
2134,23383,0.2572794
2134,24030,0.9967128
6611,46,0.20487511
6611,47,0.6940179
6611,571,0.60754764
6611,774,0.77508754
6611,825,0.785904
6611,1654,0.64910597
6611,2134,0.81305444
6611,2213,0.1366924
6611,2742,0.24603772
6611,2953,0.49561703
6611,3373,0.015648365
6611,4047,0.99259216
6611,4165,0.4744408
6611,4512,0.66594714
6611,4514,0.3242324
6611,4847,0.0327971
6611,5263,0.78996253
6611,6180,0.79596734
6611,6701,0.22901279
6611,6831,0.5996414
6611,7957,0.8650602
6611,8046,0.9564443
6611,8880,0.73014945
6611,9640,0.58529466
6611,9786,0.24894243
6611,11083,0.5429252
6611,11242,0.85611916
6611,11473,0.23077416
6611,12366,0.69461846
6611,12497,0.50782955
6611,12679,0.5610567
6611,12782,0.5009166
6611,12852,0.18035066
6611,12929,0.86983824
6611,14420,0.67422605
6611,14541,0.5484274
